date,device_type,traffic_source,region,product_category,sessions,orders,add_to_cart,checkout_start,revenue,bounce_rate
2026-03-13,mobile,paid_social,south,apparel,633,20,60,33,2073.37,0.532
2026-03-13,mobile,paid_social,south,home,394,13,35,19,1201.11,0.462
2026-03-13,mobile,paid_social,south,sports,451,15,37,20,1305.73,0.421
2026-03-13,mobile,paid_search,west,electronics,442,14,40,25,1164.14,0.45
2026-03-13,mobile,paid_search,west,apparel,464,16,39,25,1368.37,0.351
2026-03-13,mobile,paid_search,west,home,609,19,56,35,1711.32,0.39
2026-03-13,mobile,paid_search,west,sports,578,18,53,28,1650.69,0.388
2026-03-13,mobile,paid_search,east,electronics,632,20,57,35,1400.47,0.501
2026-03-13,mobile,paid_search,east,apparel,659,21,63,36,1533.91,0.422
2026-03-13,mobile,paid_search,east,home,534,16,49,29,1120.41,0.446
2026-03-13,mobile,paid_search,east,sports,569,18,53,29,1656.35,0.361
2026-03-13,mobile,paid_search,midwest,electronics,410,12,35,20,981.45,0.462
2026-03-13,mobile,paid_search,midwest,apparel,474,13,44,25,1093.55,0.442
2026-03-13,mobile,paid_search,midwest,home,515,17,47,26,2000.53,0.43
2026-03-13,mobile,paid_search,midwest,sports,488,16,44,26,1958.12,0.406
2026-03-13,mobile,paid_search,south,electronics,474,15,44,24,832.75,0.391
2026-03-13,mobile,paid_search,south,apparel,369,11,33,18,699.57,0.423
2026-03-13,mobile,paid_search,south,home,569,16,53,33,1588.98,0.481
2026-03-13,mobile,paid_search,south,sports,676,21,60,35,1785.62,0.497
2026-03-13,mobile,email,west,electronics,392,12,37,23,954.64,0.463
2026-03-13,mobile,email,west,apparel,527,18,47,29,2243.34,0.45
2026-03-13,mobile,email,west,home,503,16,44,29,1403.22,0.406
2026-03-13,mobile,email,west,sports,433,14,40,23,1311.05,0.345
2026-03-13,mobile,email,east,electronics,514,16,49,28,1053.2,0.375
2026-03-13,mobile,email,east,apparel,393,13,37,22,1343.15,0.427
2026-03-13,mobile,email,east,home,492,15,43,23,1334.46,0.418
2026-03-13,mobile,email,east,sports,559,17,49,28,1463.4,0.457
2026-03-13,mobile,email,midwest,electronics,408,13,36,20,990.37,0.432
2026-03-13,mobile,email,midwest,apparel,409,13,35,22,1560.88,0.377
2026-03-13,mobile,email,midwest,home,542,16,51,28,1475.34,0.376
2026-03-13,mobile,email,midwest,sports,483,14,45,25,1305.91,0.403
2026-03-13,mobile,email,south,electronics,490,15,42,25,1619.33,0.381
2026-03-13,mobile,email,south,apparel,593,20,50,27,1790.59,0.393
2026-03-13,mobile,email,south,home,649,20,55,31,2026.97,0.391
2026-03-13,mobile,email,south,sports,503,16,43,25,1356.02,0.454
2026-03-13,mobile,direct,west,electronics,547,17,49,28,1068.21,0.433
2026-03-13,mobile,direct,west,apparel,651,19,56,32,1821.51,0.442
2026-03-13,mobile,direct,west,home,487,14,43,23,1220.12,0.464
2026-03-13,mobile,direct,west,sports,399,11,38,22,1122.43,0.412
2026-03-13,mobile,direct,east,electronics,487,15,41,24,1189.16,0.354
2026-03-13,mobile,direct,east,apparel,526,16,46,25,1741.94,0.464
2026-03-13,mobile,direct,east,home,577,18,47,30,1513.5,0.383
2026-03-13,mobile,direct,east,sports,533,18,47,30,1822.41,0.366
2026-03-13,mobile,direct,midwest,electronics,446,14,34,20,889.53,0.396
2026-03-13,mobile,direct,midwest,apparel,476,14,41,23,1671.3,0.513
2026-03-13,mobile,direct,midwest,home,407,14,35,21,1176.71,0.387
2026-03-13,mobile,direct,midwest,sports,578,18,50,28,1288.73,0.338
2026-03-13,mobile,direct,south,electronics,500,15,44,28,1544.84,0.418
2026-03-13,mobile,direct,south,apparel,493,17,45,26,1081.37,0.44
2026-03-13,mobile,direct,south,home,566,17,51,30,1398.07,0.296
2026-03-13,mobile,direct,south,sports,482,16,41,24,1178.57,0.438
2026-03-13,desktop,organic,west,electronics,482,25,79,49,1898.16,0.445
2026-03-13,desktop,organic,west,apparel,542,30,76,47,2293.64,0.402
2026-03-13,desktop,organic,west,home,711,39,107,57,4128.01,0.353
2026-03-13,desktop,organic,west,sports,419,22,69,43,1817.91,0.435
2026-03-13,desktop,organic,east,electronics,451,24,69,43,2388.18,0.445
2026-03-13,desktop,organic,east,apparel,471,26,72,40,2052.72,0.424
2026-03-13,desktop,organic,east,home,572,31,82,49,2687.76,0.429
2026-03-13,desktop,organic,east,sports,573,33,85,49,2290.1,0.455
2026-03-13,desktop,organic,midwest,electronics,615,33,93,59,3055.25,0.442
2026-03-13,desktop,organic,midwest,apparel,404,22,59,33,1755.57,0.391
2026-03-13,desktop,organic,midwest,home,482,24,77,48,1338.96,0.469
2026-03-13,desktop,organic,midwest,sports,435,24,66,39,1973.36,0.481
2026-03-13,desktop,organic,south,electronics,400,22,64,39,2637.15,0.394
2026-03-13,desktop,organic,south,apparel,576,31,94,56,2454.64,0.485
2026-03-13,desktop,organic,south,home,460,23,69,42,2435.25,0.426
2026-03-13,desktop,organic,south,sports,605,31,91,53,2581.73,0.424
2026-03-13,desktop,paid_social,west,electronics,555,29,86,51,2062.24,0.414
2026-03-13,desktop,paid_social,west,apparel,488,26,75,45,2041.4,0.484
2026-03-13,desktop,paid_social,west,home,406,21,71,40,1358.57,0.457
2026-03-13,desktop,paid_social,west,sports,333,18,56,31,994.87,0.345
2026-03-13,desktop,paid_social,east,electronics,571,33,85,52,3493.18,0.509
2026-03-13,desktop,paid_social,east,apparel,480,23,70,41,1865.67,0.411
2026-03-13,desktop,paid_social,east,home,589,34,89,56,3072.41,0.423
2026-03-13,desktop,paid_social,east,sports,572,31,97,54,2395.45,0.414
2026-03-13,desktop,paid_social,midwest,electronics,535,31,82,45,3026.77,0.458
2026-03-13,desktop,paid_social,midwest,apparel,344,18,48,27,1286.24,0.46
2026-03-13,desktop,paid_social,midwest,home,509,26,81,45,2338.74,0.379
2026-03-13,desktop,paid_social,midwest,sports,470,26,74,47,2177.92,0.435
2026-03-13,desktop,paid_social,south,electronics,464,25,73,43,1448.59,0.437
2026-03-13,desktop,paid_social,south,apparel,529,28,76,48,2586.41,0.409
2026-03-13,desktop,paid_social,south,home,409,21,67,40,1611.57,0.445
2026-03-13,desktop,paid_social,south,sports,434,25,71,41,1889.25,0.289
2026-03-13,desktop,paid_search,west,electronics,381,19,59,34,1231.58,0.406
2026-03-13,desktop,paid_search,west,apparel,540,30,75,44,1927.5,0.465
2026-03-13,desktop,paid_search,west,home,562,29,83,48,1485.03,0.437
2026-03-13,desktop,paid_search,west,sports,478,27,69,40,1684.86,0.37
2026-03-13,desktop,paid_search,east,electronics,405,23,60,36,1823.64,0.357
2026-03-13,desktop,paid_search,east,apparel,486,27,70,43,1950.86,0.396
2026-03-13,desktop,paid_search,east,home,542,28,83,49,2434.33,0.301
2026-03-13,desktop,paid_search,east,sports,353,20,57,32,1626.79,0.435
2026-03-13,desktop,paid_search,midwest,electronics,555,27,81,47,2579.77,0.545
2026-03-13,desktop,paid_search,midwest,apparel,481,24,75,47,2078.89,0.375
2026-03-13,desktop,paid_search,midwest,home,576,32,84,51,3198.69,0.479
2026-03-13,desktop,paid_search,midwest,sports,494,26,80,45,2381.05,0.351
2026-03-13,desktop,paid_search,south,electronics,585,31,95,58,2066.2,0.491
2026-03-13,desktop,paid_search,south,apparel,624,35,92,54,3051.35,0.385
2026-03-13,desktop,paid_search,south,home,635,35,84,51,2792.22,0.416
2026-03-13,desktop,paid_search,south,sports,470,26,76,46,2077.67,0.418
2026-03-13,desktop,email,west,electronics,501,26,79,48,2810.77,0.483
2026-03-13,desktop,email,west,apparel,445,25,65,40,1931.27,0.369
2026-03-13,desktop,email,west,home,522,24,73,43,2069.68,0.402
2026-03-13,desktop,email,west,sports,373,19,58,35,1610.38,0.478
2026-03-13,desktop,email,east,electronics,531,28,80,44,2334.58,0.476
2026-03-13,desktop,email,east,apparel,554,32,84,53,2627.21,0.494
2026-03-13,desktop,email,east,home,498,28,82,48,2471.72,0.484
2026-03-13,desktop,email,east,sports,489,25,83,48,2184.53,0.478
2026-03-13,desktop,email,midwest,electronics,451,23,70,38,1855.67,0.432
2026-03-13,desktop,email,midwest,apparel,478,24,79,47,2555.21,0.407
2026-03-13,desktop,email,midwest,home,429,23,65,36,2462.08,0.389
2026-03-13,desktop,email,midwest,sports,352,20,52,30,1170.38,0.507
2026-03-13,desktop,email,south,electronics,396,21,63,38,1766.21,0.335
2026-03-13,desktop,email,south,apparel,435,24,64,38,2285.43,0.468
2026-03-13,desktop,email,south,home,401,24,64,38,2432.23,0.538
2026-03-13,desktop,email,south,sports,384,20,52,31,1809.62,0.418
2026-03-13,desktop,direct,west,electronics,447,22,70,45,1674.96,0.442
2026-03-13,desktop,direct,west,apparel,374,21,56,32,1545.49,0.4
2026-03-13,desktop,direct,west,home,530,27,79,47,1849.89,0.51
2026-03-13,desktop,direct,west,sports,431,22,63,41,2052.46,0.373
2026-03-13,desktop,direct,east,electronics,588,32,91,53,2360.28,0.437
2026-03-13,desktop,direct,east,apparel,456,27,65,41,2249.92,0.435
2026-03-13,desktop,direct,east,home,566,30,90,46,2226.0,0.374
2026-03-13,desktop,direct,east,sports,399,21,62,38,1860.88,0.387
2026-03-13,desktop,direct,midwest,electronics,529,29,85,52,2478.26,0.375
2026-03-13,desktop,direct,midwest,apparel,447,23,67,40,2201.74,0.417
2026-03-13,desktop,direct,midwest,home,501,27,75,42,1584.05,0.385
2026-03-13,desktop,direct,midwest,sports,537,28,81,49,2598.69,0.366
2026-03-13,desktop,direct,south,electronics,579,33,84,48,3394.59,0.413
2026-03-13,desktop,direct,south,apparel,322,16,48,27,1260.78,0.422
2026-03-13,desktop,direct,south,home,616,33,99,63,3514.98,0.434
2026-03-13,desktop,direct,south,sports,342,19,55,32,2112.21,0.463
2026-03-13,tablet,organic,west,electronics,545,23,63,33,1782.8,0.48
2026-03-13,tablet,organic,west,apparel,435,17,47,30,1873.78,0.376
2026-03-13,tablet,organic,west,home,511,20,60,36,1943.51,0.437
2026-03-13,tablet,organic,west,sports,734,28,77,45,1721.44,0.345
2026-03-13,tablet,organic,east,electronics,419,16,45,27,1238.51,0.411
2026-03-13,tablet,organic,east,apparel,571,22,64,39,1229.28,0.301
2026-03-13,tablet,organic,east,home,527,22,66,39,2140.51,0.41
2026-03-13,tablet,organic,east,sports,523,23,53,32,2691.78,0.434
2026-03-13,tablet,organic,midwest,electronics,632,25,72,43,1293.4,0.362
2026-03-13,tablet,organic,midwest,apparel,412,17,49,29,1655.15,0.412
2026-03-13,tablet,organic,midwest,home,596,24,68,40,2286.4,0.399
2026-03-13,tablet,organic,midwest,sports,578,22,62,38,1840.78,0.397
2026-03-13,tablet,organic,south,electronics,571,22,64,41,2377.92,0.499
2026-03-13,tablet,organic,south,apparel,477,20,52,29,994.86,0.504
2026-03-13,tablet,organic,south,home,430,17,47,29,1349.21,0.355
2026-03-13,tablet,organic,south,sports,535,20,58,31,1272.81,0.429
2026-03-13,tablet,paid_social,west,electronics,342,12,39,22,1378.57,0.512
2026-03-13,tablet,paid_social,west,apparel,430,18,51,29,1126.2,0.419
2026-03-13,tablet,paid_social,west,home,486,19,57,32,1286.68,0.425
2026-03-13,tablet,paid_social,west,sports,530,20,63,34,1526.57,0.407
2026-03-13,tablet,paid_social,east,electronics,449,17,56,32,2067.51,0.442
2026-03-13,tablet,paid_social,east,apparel,507,21,65,37,1432.07,0.382
2026-03-13,tablet,paid_social,east,home,502,18,57,37,1570.88,0.405
2026-03-13,tablet,paid_social,east,sports,450,19,49,32,2166.01,0.433
2026-03-13,tablet,paid_social,midwest,electronics,499,21,60,34,1619.14,0.354
2026-03-13,tablet,paid_social,midwest,apparel,532,22,56,32,1425.41,0.375
2026-03-13,tablet,paid_social,midwest,home,544,21,61,33,1843.9,0.418
2026-03-13,tablet,paid_social,midwest,sports,441,17,51,29,1068.55,0.51
2026-03-13,tablet,paid_social,south,electronics,449,18,54,38,1193.99,0.442
2026-03-13,tablet,paid_social,south,apparel,443,17,49,27,1434.47,0.346
2026-03-13,tablet,paid_social,south,home,575,23,67,39,1828.31,0.434
2026-03-13,tablet,paid_social,south,sports,406,16,44,25,853.64,0.487
2026-03-13,tablet,paid_search,west,electronics,445,19,53,29,1304.8,0.548
2026-03-13,tablet,paid_search,west,apparel,640,26,74,42,2378.62,0.384
2026-03-13,tablet,paid_search,west,home,337,12,38,21,1007.89,0.366
2026-03-13,tablet,paid_search,west,sports,437,18,50,29,1767.32,0.444
2026-03-13,tablet,paid_search,east,electronics,615,24,69,38,1885.57,0.468
2026-03-13,tablet,paid_search,east,apparel,603,25,63,39,1435.56,0.465
2026-03-13,tablet,paid_search,east,home,470,19,50,31,1197.48,0.387
2026-03-13,tablet,paid_search,east,sports,420,15,48,31,1875.05,0.425
2026-03-13,tablet,paid_search,midwest,electronics,589,24,69,40,2110.23,0.447
2026-03-13,tablet,paid_search,midwest,apparel,453,18,51,31,1242.17,0.417
2026-03-13,tablet,paid_search,midwest,home,652,28,79,47,2514.82,0.47
2026-03-13,tablet,paid_search,midwest,sports,624,23,66,42,1859.47,0.386
2026-03-13,tablet,paid_search,south,electronics,399,15,42,27,1269.95,0.417
2026-03-13,tablet,paid_search,south,apparel,547,23,65,41,1737.36,0.405
2026-03-13,tablet,paid_search,south,home,561,22,64,39,2129.11,0.331
2026-03-13,tablet,paid_search,south,sports,557,22,66,41,2400.61,0.488
2026-03-13,tablet,email,west,electronics,607,26,70,42,2550.4,0.457
2026-03-13,tablet,email,west,apparel,475,19,54,31,1982.78,0.423
2026-03-13,tablet,email,west,home,663,24,73,43,2449.46,0.44
2026-03-13,tablet,email,west,sports,524,20,56,34,1290.77,0.393
2026-03-13,tablet,email,east,electronics,540,21,66,42,1290.0,0.373
2026-03-13,tablet,email,east,apparel,317,12,37,21,1102.94,0.344
2026-03-13,tablet,email,east,home,563,22,64,38,1450.39,0.362
2026-03-13,tablet,email,east,sports,577,24,69,42,2091.48,0.334
2026-03-13,tablet,email,midwest,electronics,478,19,60,37,2052.78,0.45
2026-03-13,tablet,email,midwest,apparel,443,18,51,29,1426.22,0.41
2026-03-13,tablet,email,midwest,home,628,23,76,43,1481.63,0.479
2026-03-13,tablet,email,midwest,sports,558,24,66,43,2241.14,0.412
2026-03-13,tablet,email,south,electronics,527,22,58,33,1768.04,0.315
2026-03-13,tablet,email,south,apparel,511,18,58,36,1401.24,0.504
2026-03-13,tablet,email,south,home,383,16,45,24,2010.59,0.417
2026-03-13,tablet,email,south,sports,429,16,48,28,1384.63,0.405
2026-03-13,tablet,direct,west,electronics,550,22,57,33,1088.73,0.438
2026-03-13,tablet,direct,west,apparel,421,17,51,29,1715.62,0.398
2026-03-13,tablet,direct,west,home,640,25,70,43,1961.58,0.378
2026-03-13,tablet,direct,west,sports,461,18,56,30,1536.23,0.451
2026-03-13,tablet,direct,east,electronics,515,22,58,34,2065.47,0.425
2026-03-13,tablet,direct,east,apparel,468,19,51,29,1464.52,0.488
2026-03-13,tablet,direct,east,home,242,10,27,14,896.46,0.444
2026-03-13,tablet,direct,east,sports,547,19,67,38,1810.67,0.457
2026-03-13,tablet,direct,midwest,electronics,429,18,48,25,1845.29,0.381
2026-03-13,tablet,direct,midwest,apparel,431,17,50,29,1584.76,0.353
2026-03-13,tablet,direct,midwest,home,440,17,55,32,1721.73,0.422
2026-03-13,tablet,direct,midwest,sports,461,18,52,32,1901.15,0.438
2026-03-13,tablet,direct,south,electronics,594,23,66,38,2063.48,0.402
2026-03-13,tablet,direct,south,apparel,558,21,64,39,1134.43,0.526
2026-03-13,tablet,direct,south,home,477,17,55,33,1424.12,0.47
2026-03-13,tablet,direct,south,sports,559,23,65,38,2567.54,0.346
2026-03-14,mobile,organic,west,electronics,511,16,47,27,941.52,0.428
2026-03-14,mobile,organic,west,apparel,522,17,43,27,2048.69,0.401
2026-03-14,mobile,organic,west,home,396,12,35,21,913.55,0.498
2026-03-14,mobile,organic,west,sports,410,11,38,20,901.32,0.576
2026-03-14,mobile,organic,east,electronics,499,15,44,26,1311.15,0.453
2026-03-14,mobile,organic,east,apparel,416,14,37,23,1058.09,0.484
2026-03-14,mobile,organic,east,home,479,15,40,22,1429.85,0.398
2026-03-14,mobile,organic,east,sports,431,13,39,22,1082.06,0.421
2026-03-14,mobile,organic,midwest,electronics,346,10,31,17,1008.51,0.468
2026-03-14,mobile,organic,midwest,apparel,557,19,49,30,1448.45,0.543
2026-03-14,mobile,organic,midwest,home,658,21,60,38,1738.65,0.387
2026-03-14,mobile,organic,midwest,sports,569,18,51,29,1066.23,0.432
2026-03-14,mobile,organic,south,electronics,572,18,54,31,1245.23,0.417
2026-03-14,mobile,organic,south,apparel,493,16,42,26,1832.06,0.418
2026-03-14,mobile,organic,south,home,599,18,56,35,1763.13,0.419
2026-03-14,mobile,organic,south,sports,263,8,22,12,694.67,0.399
2026-03-14,mobile,paid_social,west,electronics,434,13,37,23,976.1,0.394
2026-03-14,mobile,paid_social,west,apparel,463,15,42,21,1504.87,0.492
2026-03-14,mobile,paid_social,west,home,415,12,36,20,1060.31,0.323
2026-03-14,mobile,paid_social,west,sports,410,14,35,22,1264.62,0.33
2026-03-14,mobile,paid_social,east,electronics,550,17,48,29,1566.03,0.455
2026-03-14,mobile,paid_social,east,apparel,594,19,49,28,2453.77,0.456
2026-03-14,mobile,paid_social,east,home,689,23,62,37,1942.38,0.333
2026-03-14,mobile,paid_social,east,sports,501,17,43,26,1662.16,0.375
2026-03-14,mobile,paid_social,midwest,electronics,463,14,39,21,1000.91,0.491
2026-03-14,mobile,paid_social,midwest,apparel,426,13,37,23,1360.68,0.463
2026-03-14,mobile,paid_social,midwest,home,524,16,44,28,1177.68,0.453
2026-03-14,mobile,paid_social,midwest,sports,584,18,55,34,1996.55,0.397
2026-03-14,mobile,paid_social,south,electronics,397,12,35,21,949.18,0.325
2026-03-14,mobile,paid_social,south,apparel,537,18,49,30,1684.56,0.44
2026-03-14,mobile,paid_social,south,home,574,18,50,28,1462.78,0.436
2026-03-14,mobile,paid_social,south,sports,474,15,43,26,1563.63,0.424
2026-03-14,mobile,paid_search,west,electronics,395,12,35,19,1269.96,0.427
2026-03-14,mobile,paid_search,west,apparel,530,18,45,27,1500.34,0.411
2026-03-14,mobile,paid_search,west,home,438,15,38,23,853.12,0.479
2026-03-14,mobile,paid_search,west,sports,584,18,51,31,2147.97,0.332
2026-03-14,mobile,paid_search,east,electronics,562,17,50,29,1335.78,0.419
2026-03-14,mobile,paid_search,east,apparel,409,13,33,20,1041.33,0.361
2026-03-14,mobile,paid_search,east,home,516,15,46,25,1378.79,0.374
2026-03-14,mobile,paid_search,east,sports,463,15,39,23,934.39,0.452
2026-03-14,mobile,paid_search,midwest,electronics,641,23,57,35,1340.68,0.495
2026-03-14,mobile,paid_search,midwest,apparel,562,17,53,31,1328.2,0.444
2026-03-14,mobile,paid_search,midwest,home,414,13,35,19,927.61,0.458
2026-03-14,mobile,paid_search,midwest,sports,450,13,39,23,874.71,0.362
2026-03-14,mobile,paid_search,south,electronics,668,20,58,34,1573.59,0.451
2026-03-14,mobile,paid_search,south,apparel,575,18,48,30,1504.26,0.507
2026-03-14,mobile,paid_search,south,home,320,10,31,18,816.18,0.435
2026-03-14,mobile,paid_search,south,sports,455,14,40,23,1448.06,0.443
2026-03-14,mobile,email,west,electronics,520,17,45,25,1291.33,0.42
2026-03-14,mobile,email,west,apparel,415,12,36,23,520.71,0.411
2026-03-14,mobile,email,west,home,638,20,59,35,1499.8,0.308
2026-03-14,mobile,email,west,sports,516,15,44,25,1667.59,0.54
2026-03-14,mobile,email,east,electronics,517,16,43,26,1787.9,0.408
2026-03-14,mobile,email,east,apparel,309,10,29,16,876.47,0.443
2026-03-14,mobile,email,east,home,494,15,46,27,940.83,0.318
2026-03-14,mobile,email,east,sports,600,19,53,31,1464.24,0.366
2026-03-14,mobile,email,midwest,electronics,465,13,40,23,1223.93,0.418
2026-03-14,mobile,email,midwest,apparel,563,19,53,32,1618.38,0.371
2026-03-14,mobile,email,midwest,home,559,19,50,32,1180.21,0.362
2026-03-14,mobile,email,midwest,sports,568,18,54,32,1295.65,0.409
2026-03-14,mobile,email,south,electronics,377,11,35,21,994.9,0.334
2026-03-14,mobile,email,south,apparel,471,14,44,25,961.99,0.421
2026-03-14,mobile,email,south,home,448,15,38,21,790.59,0.418
2026-03-14,mobile,email,south,sports,455,13,43,26,1099.5,0.488
2026-03-14,mobile,direct,west,electronics,553,16,46,28,1455.13,0.428
2026-03-14,mobile,direct,west,apparel,432,14,37,22,1493.86,0.387
2026-03-14,mobile,direct,west,home,374,11,35,21,913.74,0.395
2026-03-14,mobile,direct,west,sports,538,16,48,27,1144.56,0.388
2026-03-14,mobile,direct,east,electronics,469,14,42,20,1020.39,0.4
2026-03-14,mobile,direct,east,apparel,620,18,56,36,1175.5,0.44
2026-03-14,mobile,direct,east,home,435,13,37,21,1635.77,0.462
2026-03-14,mobile,direct,east,sports,588,19,48,29,1920.78,0.377
2026-03-14,mobile,direct,midwest,electronics,577,19,56,32,1302.18,0.402
2026-03-14,mobile,direct,midwest,apparel,614,17,49,29,1332.14,0.42
2026-03-14,mobile,direct,midwest,home,575,17,46,30,1190.71,0.367
2026-03-14,mobile,direct,midwest,sports,588,18,52,31,1822.57,0.403
2026-03-14,mobile,direct,south,electronics,621,17,57,32,1794.93,0.427
2026-03-14,mobile,direct,south,apparel,446,14,41,25,973.76,0.396
2026-03-14,mobile,direct,south,home,499,15,46,24,1350.22,0.406
2026-03-14,mobile,direct,south,sports,432,13,38,18,968.25,0.376
2026-03-14,desktop,organic,west,electronics,542,28,82,52,2797.63,0.465
2026-03-14,desktop,organic,west,apparel,460,25,70,41,2278.63,0.39
2026-03-14,desktop,organic,west,home,619,33,98,63,3315.67,0.35
2026-03-14,desktop,organic,west,sports,535,30,86,48,2254.33,0.47
2026-03-14,desktop,organic,east,electronics,439,23,72,43,1704.26,0.376
2026-03-14,desktop,organic,east,apparel,526,27,80,48,2821.16,0.453
2026-03-14,desktop,organic,east,home,442,25,67,37,2060.48,0.492
2026-03-14,desktop,organic,east,sports,513,28,85,47,1840.05,0.339
2026-03-14,desktop,organic,midwest,electronics,529,29,87,52,2289.19,0.42
2026-03-14,desktop,organic,midwest,apparel,509,25,89,54,2203.75,0.451
2026-03-14,desktop,organic,midwest,home,556,30,82,50,2723.57,0.38
2026-03-14,desktop,organic,midwest,sports,613,34,97,62,2901.16,0.436
2026-03-14,desktop,organic,south,electronics,564,29,87,52,2049.11,0.536
2026-03-14,desktop,organic,south,apparel,387,19,63,39,1322.6,0.45
2026-03-14,desktop,organic,south,home,617,33,107,58,3148.44,0.478
2026-03-14,desktop,organic,south,sports,571,31,86,52,3014.33,0.45
2026-03-14,desktop,paid_social,west,electronics,583,30,88,50,2376.25,0.471
2026-03-14,desktop,paid_social,west,apparel,508,31,78,46,2684.38,0.388
2026-03-14,desktop,paid_social,west,home,495,28,76,43,1991.46,0.397
2026-03-14,desktop,paid_social,west,sports,505,29,72,42,2527.77,0.328
2026-03-14,desktop,paid_social,east,electronics,433,23,64,38,1899.61,0.392
2026-03-14,desktop,paid_social,east,apparel,534,31,88,47,2903.34,0.411
2026-03-14,desktop,paid_social,east,home,512,27,79,47,2060.52,0.375
2026-03-14,desktop,paid_social,east,sports,464,25,73,45,1939.68,0.434
2026-03-14,desktop,paid_social,midwest,electronics,577,33,88,52,2899.61,0.363
2026-03-14,desktop,paid_social,midwest,apparel,484,27,76,44,2383.18,0.379
2026-03-14,desktop,paid_social,midwest,home,556,30,84,49,2521.7,0.398
2026-03-14,desktop,paid_social,midwest,sports,552,29,91,58,2077.18,0.423
2026-03-14,desktop,paid_social,south,electronics,447,24,75,44,2169.68,0.447
2026-03-14,desktop,paid_social,south,apparel,419,22,60,34,929.49,0.447
2026-03-14,desktop,paid_social,south,home,664,36,95,55,2812.21,0.369
2026-03-14,desktop,paid_social,south,sports,568,32,82,50,3452.87,0.515
2026-03-14,desktop,paid_search,west,electronics,729,38,128,75,2892.29,0.436
2026-03-14,desktop,paid_search,west,apparel,453,25,65,38,2607.09,0.417
2026-03-14,desktop,paid_search,west,home,511,28,83,45,2625.5,0.407
2026-03-14,desktop,paid_search,west,sports,513,29,74,42,1623.09,0.393
2026-03-14,desktop,paid_search,east,electronics,606,33,87,50,2068.51,0.364
2026-03-14,desktop,paid_search,east,apparel,531,27,86,51,2329.67,0.406
2026-03-14,desktop,paid_search,east,home,561,32,87,53,2618.2,0.447
2026-03-14,desktop,paid_search,east,sports,472,25,71,41,1866.58,0.443
2026-03-14,desktop,paid_search,midwest,electronics,604,35,87,55,2807.97,0.45
2026-03-14,desktop,paid_search,midwest,apparel,427,23,66,36,2164.85,0.487
2026-03-14,desktop,paid_search,midwest,home,486,28,74,46,1448.2,0.541
2026-03-14,desktop,paid_search,midwest,sports,619,33,85,51,2090.26,0.442
2026-03-14,desktop,paid_search,south,electronics,532,27,86,53,2690.21,0.42
2026-03-14,desktop,paid_search,south,apparel,386,22,58,32,2316.17,0.525
2026-03-14,desktop,paid_search,south,home,496,30,76,44,2266.29,0.502
2026-03-14,desktop,paid_search,south,sports,437,24,65,38,2410.89,0.401
2026-03-14,desktop,email,west,electronics,467,27,77,47,2029.82,0.394
2026-03-14,desktop,email,west,apparel,506,28,74,46,2415.92,0.334
2026-03-14,desktop,email,west,home,425,22,65,42,1948.6,0.378
2026-03-14,desktop,email,west,sports,517,27,80,49,2784.74,0.419
2026-03-14,desktop,email,east,electronics,631,36,93,61,3236.58,0.378
2026-03-14,desktop,email,east,apparel,632,38,97,56,3131.75,0.456
2026-03-14,desktop,email,east,home,602,34,93,59,2730.45,0.472
2026-03-14,desktop,email,east,sports,476,26,72,43,2062.82,0.487
2026-03-14,desktop,email,midwest,electronics,441,23,75,47,1132.14,0.392
2026-03-14,desktop,email,midwest,apparel,355,18,46,27,1221.68,0.423
2026-03-14,desktop,email,midwest,home,369,20,55,35,2123.41,0.459
2026-03-14,desktop,email,midwest,sports,473,28,67,37,2344.81,0.533
2026-03-14,desktop,email,south,electronics,483,26,69,43,2581.74,0.459
2026-03-14,desktop,email,south,apparel,449,23,64,38,1582.26,0.361
2026-03-14,desktop,email,south,home,466,25,69,42,2154.64,0.406
2026-03-14,desktop,email,south,sports,514,26,79,47,1623.81,0.47
2026-03-14,desktop,direct,west,electronics,429,23,69,43,1966.85,0.402
2026-03-14,desktop,direct,west,apparel,575,32,85,48,1725.27,0.428
2026-03-14,desktop,direct,west,home,493,28,77,49,2087.11,0.477
2026-03-14,desktop,direct,west,sports,457,26,65,39,1435.97,0.407
2026-03-14,desktop,direct,east,electronics,535,28,78,48,2336.55,0.396
2026-03-14,desktop,direct,east,apparel,503,31,81,51,2837.53,0.428
2026-03-14,desktop,direct,east,home,308,16,46,25,1082.22,0.321
2026-03-14,desktop,direct,east,sports,496,28,80,48,1975.37,0.323
2026-03-14,desktop,direct,midwest,electronics,359,18,52,30,1256.18,0.437
2026-03-14,desktop,direct,midwest,apparel,481,26,78,44,2373.29,0.419
2026-03-14,desktop,direct,midwest,home,473,27,76,43,2221.22,0.434
2026-03-14,desktop,direct,midwest,sports,478,27,74,48,1675.24,0.414
2026-03-14,desktop,direct,south,electronics,427,24,60,36,1813.18,0.383
2026-03-14,desktop,direct,south,apparel,384,20,62,37,1888.3,0.503
2026-03-14,desktop,direct,south,home,521,27,82,47,2090.71,0.344
2026-03-14,desktop,direct,south,sports,574,30,89,50,2746.18,0.382
2026-03-14,tablet,organic,west,electronics,488,20,58,34,1169.56,0.57
2026-03-14,tablet,organic,west,apparel,639,27,70,41,2074.91,0.483
2026-03-14,tablet,organic,west,home,521,20,58,36,2180.03,0.496
